date,INFLOW-SR_BER,INFLOW-SR_BLB,INFLOW-SR_BUC,INFLOW-SR_BUL,INFLOW-SR_CFW,INFLOW-SR_CLE,INFLOW-SR_CLK_INV,INFLOW-SR_CRW,INFLOW-SR_DNP,INFLOW-SR_FOL,INFLOW-SR_GNT,INFLOW-SR_HID,INFLOW-SR_HTH,INFLOW-SR_ISB,INFLOW-SR_LL_ENR,INFLOW-SR_LVQ,INFLOW-SR_MCR,INFLOW-SR_MIL,INFLOW-SR_NHG,INFLOW-SR_NML,INFLOW-SR_PAR,INFLOW-SR_PNF,INFLOW-SR_RLL_CMB,INFLOW-SR_SCAGG,INFLOW-SR_SCC,INFLOW-SR_SHA,INFLOW-SR_TRM,INFLOW-SR_TUL,INFLOW-SR_WHI
1991-08-31,0.0,0.7200000000000001,0.0,10.71,0.009,7.74,9.3303,3.24,12.24,6.48,3.33,0.9,3.42,12.6,1.35,0.0,5.94,85.68,0.09,6.39,1.71,14.04,3.78,0.36,0.27,155.25,3.69,0.018,0.0
1991-09-30,0.0,0.54,0.09,7.920000000000001,0.0,5.94,7.1415,5.49,4.86,8.370000000000001,2.16,0.36,1.1700000000000002,9.99,0.27,0.0,1.89,99.18,0.27,6.210000000000001,0.45,14.58,2.52,0.99,0.27,152.19,1.98,0.036,0.0
1991-10-31,0.0,0.99,0.09,11.25,0.279,5.94,0.009,5.67,9.18,12.87,1.4400000000000002,0.18,2.79,8.55,2.3400000000000003,0.0,3.96,37.71,0.63,9.72,3.42,12.78,0.54,6.930000000000001,0.54,172.17000000000002,2.7,0.09,0.0
1991-11-30,1.53,1.08,0.09,14.94,0.279,7.38,3.648600000000001,5.67,3.33,14.58,2.16,0.27,9.63,11.43,10.44,0.0,9.0,35.37,0.18,11.16,6.57,19.8,4.05,3.51,1.53,159.66,5.3100000000000005,0.018,1.53
1991-12-31,4.23,3.42,0.27,17.55,0.405,13.05,7.8759,6.210000000000001,5.04,11.79,1.8,0.54,6.03,10.44,4.5,0.0,6.66,34.47,0.99,10.62,7.02,13.68,4.41,19.8,1.53,177.3,3.6,0.144,0.18
1992-01-31,6.75,8.73,0.63,18.63,0.639,23.67,12.7368,6.84,9.36,12.24,1.71,0.81,7.02,11.43,6.3,0.0,10.62,36.18000000000001,3.15,15.57,7.65,18.63,5.94,14.04,2.43,214.56,5.4,0.477,10.170000000000002
1992-02-29,53.64,79.2,11.16,69.57,3.942,140.22000000000003,119.8746,7.470000000000001,49.59,87.12,2.07,7.65,17.37,17.37,21.06,0.0,53.55,71.82,33.12,59.67,34.29,45.45,31.32,53.55,5.94,685.08,11.7,4.968,79.38000000000001
1992-03-31,33.03,63.72,3.51,72.63000000000001,1.494,154.35,64.0746,7.38,46.26,77.94,2.3400000000000003,5.49,25.38,22.14,30.87,0.0,44.73,72.09,12.96,70.11000000000001,47.07,53.46,17.91,27.45,6.210000000000001,528.84,16.470000000000002,1.953,66.06
1992-04-30,6.84,24.66,1.53,83.25,0.459,244.35,15.993,4.14,49.86,103.23,9.81,3.96,90.99,48.78,68.22,0.0,116.01,140.31,2.52,119.43,95.22,171.36,7.829999999999999,3.42,5.8500000000000005,409.32,38.07,0.387,27.090000000000003
1992-05-31,1.53,8.46,0.36,30.42,0.027,164.25,9.3105,5.58,23.22,54.18000000000001,21.78,1.53,106.38,67.23,39.51,0.0,96.12,107.91,0.81,80.10000000000001,48.42,200.79,3.87,0.0,2.43,249.39,36.36,0.117,11.88
1992-06-30,0.0,3.24,0.27,11.43,0.0,37.080000000000005,0.2537999999999999,3.87,8.1,20.25,10.26,0.18,27.540000000000003,30.96,6.3,0.0,25.83,29.16,0.27,18.090000000000003,7.56,55.8,3.06,2.07,0.27,183.51,7.920000000000001,0.036,9.27
1992-07-31,0.0,1.62,1.53,8.82,0.0,13.95,13.2966,4.23,13.32,15.840000000000002,6.39,0.0,22.32,14.04,15.12,0.0,24.840000000000003,65.97,0.45,19.98,8.1,21.87,3.24,0.0,0.7200000000000001,175.05,4.59,0.072,4.680000000000001
1992-08-31,0.0,1.62,0.09,6.210000000000001,0.0,4.5,9.3636,3.96,6.66,10.35,3.42,0.27,3.42,10.53,1.71,0.0,4.05,68.22,0.7200000000000001,7.65,0.9,9.18,1.89,0.81,0.63,144.27,1.53,0.099,2.25
1992-09-30,0.0,0.9,0.09,5.3100000000000005,0.0,2.52,4.068,4.14,2.61,2.25,1.1700000000000002,0.18,1.08,6.75,0.09,0.0,1.35,70.28999999999999,0.09,5.13,1.08,6.75,1.8,0.0,0.27,159.75,0.63,0.018,2.52
1992-10-31,3.06,2.16,0.09,10.98,0.189,5.3100000000000005,6.7194,5.13,3.78,7.29,1.4400000000000002,0.18,2.43,8.64,3.87,0.009,1.26,31.5,0.0,4.95,2.61,13.05,1.1700000000000002,5.4,0.81,182.07,4.86,0.009,7.65
1992-11-30,1.08,2.3400000000000003,0.09,12.33,0.198,13.32,0.1017,5.3100000000000005,1.35,9.18,1.35,0.36,4.32,10.26,6.03,0.0,5.3100000000000005,29.7,0.0,6.39,3.42,18.27,1.98,0.45,1.89,171.18,5.04,0.009,7.29
1992-12-31,47.52,39.96,1.62,34.11,2.043,37.62,83.72160000000001,6.39,21.96,44.01,2.25,1.62,8.55,12.06,10.8,0.045,19.62,42.39,7.11,22.41,14.490000000000002,29.61,15.659999999999998,36.72,2.97,368.73,6.3,1.062,24.03
1993-01-31,250.83,221.58,42.84,134.28,8.424,72.27,330.9228,8.46,185.22000000000003,205.83,2.8800000000000003,38.34,33.57,32.49,41.04,0.891,167.22000000000003,183.15,81.45,147.42000000000002,85.77,143.82000000000002,63.45,56.79,21.87,715.86,36.72,12.24,55.53
1993-02-28,141.84,187.56,18.36,104.49,4.284,142.29,219.4551,7.2,109.08,152.28,1.98,23.94,23.49,32.22,20.52,1.971,89.73,122.67000000000002,40.05,91.08,59.31000000000001,92.52,40.23,38.34,15.03,759.7800000000001,29.61,6.012,61.92
1993-03-31,42.66,99.36,17.82,273.6,2.655,356.31,69.6852,12.15,160.38,232.74000000000004,3.15,22.41,64.35000000000001,81.09,66.51,0.6120000000000001,140.76000000000002,170.37,35.46,202.86,141.21,174.51000000000002,44.64,22.86,27.090000000000003,1445.3100000000002,60.21000000000001,5.328,70.11000000000001
1993-04-30,16.92,45.72,8.64,205.56,1.269,204.66,34.8255,12.06,121.32,191.97000000000003,6.3,13.32,85.59,118.71,84.15,0.126,164.88,223.65,17.19,217.35,137.88,250.65,30.24,4.41,21.42,811.08,73.98,2.592,35.1
1993-05-31,8.1,27.45,2.79,258.3,0.756,428.49,20.6667,11.7,131.67000000000002,293.76,27.63,8.91,269.64000000000004,182.52,164.79,0.0,345.69000000000005,424.98,4.59,348.75,248.4,638.73,15.21,3.87,19.62,583.3800000000001,134.19,0.684,31.86
1993-06-30,5.8500000000000005,20.7,1.71,138.78,0.7020000000000001,228.6,13.2966,17.91,80.19,176.94,37.35,6.84,255.78,152.55,119.34,0.0,253.35,465.93000000000006,3.33,209.79,171.9,542.16,12.78,4.41,11.88,485.1,98.46,0.5040000000000001,35.730000000000004
1993-07-31,0.0,3.69,0.09,39.330000000000005,0.333,53.1,13.6359,16.83,31.680000000000003,57.24,29.61,3.69,114.48,76.77,44.46,0.0,87.93,290.43,0.36,66.51,41.4,256.59000000000003,5.13,0.0,2.3400000000000003,230.04,34.56,0.054,9.63
1993-08-31,0.0,1.8,0.27,20.340000000000003,0.063,17.28,16.236,10.35,14.76,13.95,10.26,1.26,17.91,30.96,4.77,0.0,20.43,137.97000000000003,0.27,14.76,5.94,51.03,4.23,0.0,0.9,199.8,6.75,0.036,10.08
1993-09-30,0.0,1.53,0.45,13.68,0.09,6.930000000000001,3.8673,9.27,8.1,7.11,3.51,0.27,2.79,14.490000000000002,0.9,0.0,8.1,93.6,0.63,8.46,2.43,20.340000000000003,1.26,0.0,0.54,189.81,3.51,0.099,4.86
1993-10-31,0.36,0.99,0.18,17.009999999999998,0.315,8.82,0.027,8.19,5.67,11.43,2.97,1.71,3.15,12.06,3.06,0.0,7.2,73.71000000000001,1.1700000000000002,7.829999999999999,4.14,14.76,0.63,0.0,0.27,200.43,3.06,0.18,7.02
1993-11-30,4.23,1.4400000000000002,0.18,17.28,0.378,5.3100000000000005,1.7838,6.57,3.42,8.91,2.7,1.1700000000000002,1.62,12.69,1.26,0.0,3.6,50.4,0.9,7.74,3.69,14.04,3.42,12.15,1.26,186.12,3.78,0.126,5.94
1993-12-31,19.8,6.75,0.54,29.07,1.251,35.91,21.1842,7.829999999999999,5.58,24.03,2.61,1.35,4.41,15.21,6.12,0.0,7.11,43.29,2.16,10.89,5.760000000000001,20.43,8.82,3.42,2.7,288.36,5.4,0.324,13.59
1994-01-31,12.06,8.82,0.63,26.19,0.522,55.080000000000005,27.6354,6.3,12.69,18.9,2.52,1.08,0.0,16.2,5.67,0.0,8.01,51.39,2.7,13.68,7.74,18.090000000000003,4.77,14.4,2.8800000000000003,291.78,5.4,0.405,16.38
1994-02-28,37.35,29.25,2.25,35.37,1.575,48.330000000000005,70.0497,7.02,26.73,46.17,2.3400000000000003,2.97,7.829999999999999,20.340000000000003,11.43,0.0,23.67,64.89,11.7,23.31,13.77,36.0,14.58,10.08,6.66,351.45,11.52,1.755,22.14
1994-03-31,9.63,18.81,0.99,75.24,0.5850000000000001,84.33,16.2675,6.39,28.62,61.56000000000001,3.42,2.3400000000000003,30.780000000000005,34.47,33.75,0.0,33.75,115.83,3.87,54.18000000000001,38.52,69.21000000000001,13.77,7.56,8.19,342.27000000000004,21.6,0.5850000000000001,14.76
1994-04-30,4.05,6.3,0.81,71.19,0.468,100.17,12.87,4.5,35.64,79.28999999999999,8.64,2.79,73.53,41.580000000000005,58.32,0.0,72.27,106.02,2.97,91.98,67.5,151.20000000000002,5.760000000000001,4.05,6.930000000000001,244.62,33.480000000000004,0.45,9.63
1994-05-31,4.05,6.03,1.89,60.66,0.225,104.49,9.7497,5.94,39.96,86.67,18.27,2.97,137.61,61.56000000000001,69.75,0.0,104.49,116.82,1.89,136.53,82.71000000000001,246.15,5.22,8.46,9.27,255.24000000000004,54.9,0.279,5.49
1994-06-30,0.81,0.63,1.35,17.19,0.0,23.85,1.4274,4.86,16.740000000000002,29.16,12.420000000000002,1.1700000000000002,68.58,50.940000000000005,18.540000000000003,0.0,46.440000000000005,95.76,1.1700000000000002,36.09,23.67,159.57000000000002,3.06,0.7200000000000001,1.89,171.18,27.18,0.18,6.3
1994-07-31,1.08,1.53,1.35,9.36,0.0,4.05,11.9115,2.61,15.3,10.98,3.96,0.54,4.77,18.72,1.35,0.0,3.42,60.57,1.26,8.55,2.25,29.880000000000003,2.7,0.27,0.36,151.56,3.6,0.189,6.75
1994-08-31,2.3400000000000003,1.89,0.27,7.11,0.0,0.0,8.967600000000001,2.79,12.69,4.32,2.43,0.81,0.0,9.99,0.0,0.0,0.45,78.48,0.36,4.05,1.26,3.96,1.53,0.81,0.36,152.46,1.08,0.054,6.03
1994-09-30,0.0,2.16,0.09,6.57,0.0,0.0,4.941000000000001,4.59,6.57,3.96,1.98,0.18,0.0,8.19,0.0,0.0,1.1700000000000002,87.84,1.08,5.22,0.36,17.28,0.0,2.61,0.36,149.76000000000002,1.53,0.162,2.79
1994-10-31,0.45,1.4400000000000002,0.18,11.43,0.189,0.0,0.1296,5.94,0.0,6.3,2.97,0.18,6.39,13.23,3.96,0.0,8.64,60.48,0.09,6.12,1.35,41.4,1.62,3.33,0.45,159.48,5.4,0.018,5.4
1994-11-30,6.48,2.7,0.18,14.94,0.909,11.88,12.9087,5.58,9.45,24.21,3.42,0.63,22.14,10.98,24.66,0.036,19.62,53.82,0.27,20.88,12.33,32.04,7.920000000000001,11.61,1.53,187.38,5.04,0.045,3.6
1994-12-31,16.740000000000002,10.44,0.54,35.01,3.222,18.090000000000003,26.2251,6.75,22.5,61.92,3.42,1.1700000000000002,18.63,12.6,12.69,0.108,22.77,58.68000000000001,3.69,21.24,16.11,35.46,23.76,16.02,2.7,221.94,6.930000000000001,0.549,6.75
1995-01-31,416.61,503.01,31.32,277.74,10.737,226.26,620.7318,9.18,216.63,342.18,3.69,33.12,49.77,37.8,50.76,2.727,179.46,201.15,96.3,186.75,125.01,142.82999999999998,105.03,36.27,21.33,1918.89,38.97,14.472,202.95
1995-02-28,46.17,97.83,7.2,145.71,0.954,246.78,59.418,7.29,66.33,103.5,3.96,14.04,37.26,41.31,30.42,0.333,63.0,120.87000000000002,12.06,86.67,68.31,90.09,23.94,13.77,15.3,766.08,28.44,1.809,55.080000000000005
1995-03-31,338.04,331.2,69.84,435.69000000000005,8.937,407.16,459.3357,15.840000000000002,373.32,483.39,8.55,72.27,80.73,131.57999999999998,82.26,0.261,323.73,305.73,128.70000000000002,352.35,229.77,333.45,118.98,24.75,55.8,2145.42,107.91,19.35,153.81
1995-04-30,45.45,79.02,15.48,263.88,0.072,237.24000000000004,69.1884,13.32,197.37,261.27000000000004,10.26,18.45,88.2,123.57,86.03999999999999,0.405,189.0,298.71,24.93,240.66,181.08,234.99000000000004,53.82,15.48,30.87,1107.09,75.87,3.744,54.45
1995-05-31,34.11,68.49,13.32,372.24,1.125,330.03,71.721,11.97,258.3,385.29,27.090000000000003,17.82,195.93,220.41,140.94,0.018,349.56,418.5,38.25,420.21,299.25,485.19000000000005,41.67,0.0,46.71,986.94,145.35,5.751,33.93000000000001
1995-06-30,5.760000000000001,21.24,3.96,267.84000000000003,0.414,242.28,16.4781,24.66,158.94,346.68,55.35,5.67,373.05,253.8,181.62,0.0,427.59,685.89,10.26,390.42,282.33,789.5699999999999,16.38,1.26,33.300000000000004,455.94000000000005,188.82,1.548,21.78
1995-07-31,0.0,6.39,0.54,107.73,0.5040000000000001,85.32,22.312800000000003,36.63,91.17,195.75,57.15,1.89,339.48,204.75,145.8,0.0,288.09000000000003,676.5300000000001,3.33,217.26,174.06,628.2,10.26,0.0,12.33,295.02000000000004,131.85,0.5040000000000001,13.05
1995-08-31,0.0,1.71,0.18,31.32,0.081,13.86,12.5406,20.61,20.52,44.64,19.89,0.81,85.5,70.47,28.980000000000004,0.0,60.66,275.40000000000003,0.27,48.15,26.19,167.4,5.94,0.09,3.96,225.54,33.300000000000004,0.045,14.85
1995-09-30,0.0,0.18,1.1700000000000002,18.27,0.126,0.0,5.1678,13.77,6.57,13.59,7.11,0.81,15.93,33.03,1.89,0.0,19.17,141.66,2.16,15.57,4.05,53.190000000000005,3.33,8.46,2.7,204.84,11.52,0.324,16.38
1995-10-31,0.0,0.9,0.18,17.73,0.162,2.07,0.468,11.07,0.0,10.170000000000002,3.96,0.7200000000000001,2.43,21.6,1.71,0.009,6.84,70.11000000000001,1.8,9.27,3.15,21.42,4.77,12.15,2.25,226.35,5.04,0.27,8.19
1995-11-30,0.0,1.08,0.27,17.28,1.233,5.58,0.3951,11.16,0.27,9.18,3.15,0.45,1.71,18.72,0.99,0.0,3.87,39.6,2.97,7.74,3.6,15.93,7.29,28.71,2.52,199.71,4.05,0.441,6.57
1995-12-31,58.68000000000001,39.330000000000005,1.89,82.98,1.2060000000000002,114.12,80.928,12.78,19.35,66.78,3.87,2.52,16.02,23.13,28.44,0.045,23.58,65.7,6.210000000000001,37.17,26.19,35.64,16.650000000000002,16.2,3.96,450.9,9.99,0.927,28.71
1996-01-31,96.3,112.14,6.930000000000001,124.74,2.736,120.42000000000002,179.2323,11.43,68.31,135.72000000000003,3.6,5.4,21.69,32.940000000000005,23.13,0.891,57.24,97.74,36.99,70.38000000000001,48.24,51.84,40.05,7.38,9.99,499.5,17.73,5.562,32.31
1996-02-29,175.32000000000002,189.81,24.12,360.99,4.221,321.03,284.9895,14.31,176.67000000000002,267.48,6.12,24.39,66.78,79.02,76.59,1.971,168.66,217.26,70.28999999999999,231.93,152.46,162.45000000000002,75.15,4.41,34.38,1470.6,64.8,10.566,75.51
1996-03-31,84.87,134.19,19.17,194.49,1.044,192.33,152.2629,13.68,161.28,229.05,6.84,21.15,55.62,89.73,51.48,0.6120000000000001,138.32999999999998,235.17,35.730000000000004,186.12,122.58,159.3,51.75,12.69,40.14,943.38,58.5,5.373,52.2
1996-04-30,31.95,43.56,9.18,215.28,1.017,199.17,57.9204,11.52,110.34,229.14,14.490000000000002,12.6,108.27,129.32999999999998,83.43,0.126,173.97000000000003,254.61,16.740000000000002,219.51,145.07999999999998,282.78,39.330000000000005,10.08,25.56,617.94,84.24,2.52,22.14
1996-05-31,22.14,38.16,3.33,312.57,0.918,222.75,43.2954,17.009999999999998,115.65,316.71,37.26,7.29,248.13,196.56,156.87,0.0,283.77000000000004,361.71,9.09,322.56,247.68,550.44,36.72,0.63,20.340000000000003,726.48,127.17000000000002,1.359,21.69
1996-06-30,4.32,12.96,0.7200000000000001,87.66000000000001,0.324,84.78,11.448,23.31,44.55,139.77,39.15,3.33,224.28,135.63,78.93,0.0,139.59,321.84000000000003,4.32,146.61,111.42,378.81,15.3,0.0,7.29,344.43,71.73,0.648,10.26
1996-07-31,0.54,3.42,2.52,32.13,0.045,24.12,20.0439,17.009999999999998,14.670000000000002,45.18000000000001,19.08,1.4400000000000002,79.74,61.11000000000001,20.340000000000003,0.0,43.92,165.24,2.7,41.49,21.06,137.88,8.28,0.0,2.7,239.04,20.43,0.405,5.49
1996-08-31,0.0,0.7200000000000001,1.4400000000000002,19.98,0.0,0.0,11.178,11.52,7.470000000000001,11.79,6.210000000000001,1.1700000000000002,12.06,26.91,3.33,0.0,11.79,111.15,1.98,14.13,5.04,39.330000000000005,5.13,0.09,1.62,232.47000000000003,7.56,0.297,3.96
1996-09-30,0.0,0.9,0.18,15.659999999999998,0.027,0.0,6.2694,10.26,7.74,9.72,3.51,1.1700000000000002,2.97,14.490000000000002,1.53,0.0,4.32,93.42,1.08,7.65,1.53,19.8,1.98,0.99,0.99,210.69,3.87,0.162,4.77
1996-10-31,0.0,1.71,0.27,17.009999999999998,0.369,2.16,0.0,10.44,4.23,12.69,2.8800000000000003,0.99,2.8800000000000003,13.5,2.52,0.0,1.71,66.78,0.63,10.26,3.06,15.21,2.8800000000000003,0.0,1.35,228.51,3.24,0.09,3.69
1996-11-30,7.02,7.920000000000001,6.48,42.48,0.963,69.21000000000001,11.0529,12.33,30.96,64.08,3.87,8.19,33.39,35.550000000000004,37.080000000000005,0.0,50.49,123.84,6.39,43.02,36.81,72.0,12.51,5.67,18.18,360.27000000000004,26.55,0.954,10.35
1996-12-31,155.43,123.39,55.53,397.17,6.831,382.95,208.4472,11.97,238.86,292.23,4.59,43.2,51.48,72.72,77.4,0.846,204.57,211.59,96.21,223.2,152.46,150.03,105.57,26.73,49.41,1531.2600000000002,59.760000000000005,14.454,102.69
1997-01-31,328.32,261.45,113.04,591.48,4.797000000000001,387.63,467.9145,20.340000000000003,531.72,737.64,28.62,104.22,199.26,208.62,185.94,0.423,566.91,566.5500000000001,171.81,554.49,408.51,494.82,180.45,32.67,134.28,1836.36,211.77,25.821,105.66
1997-02-28,37.89,51.3,20.790000000000003,97.65,0.0,96.84,70.45020000000001,10.89,97.02,141.03,4.95,21.24,30.24,85.32,24.66,0.225,99.99,220.77,21.6,82.8,83.61000000000001,129.87,23.22,11.79,41.580000000000005,640.62,62.91,3.249,28.62
1997-03-31,18.090000000000003,28.44,8.64,94.41,0.63,104.49,36.675,12.06,85.95,128.16,10.170000000000002,11.25,62.46000000000001,101.7,59.49,0.09,96.57,234.36,9.09,117.54,78.57,171.45000000000002,8.91,18.36,27.540000000000003,451.98,58.23,1.368,16.83
1997-04-30,7.29,15.21,3.96,125.1,0.441,137.16,18.8307,9.9,62.91,163.98,20.61,7.470000000000001,109.71,127.71,86.31,0.009,153.81,249.03,5.58,163.35,115.56,277.47,6.12,1.71,18.99,411.3,66.69,0.8370000000000001,13.41
1997-05-31,4.680000000000001,8.01,1.4400000000000002,103.86,0.6030000000000001,99.63,16.402500000000003,18.27,64.35000000000001,181.26,48.51,4.77,282.6,189.54,127.89,0.0,244.8,363.42,3.24,209.43,159.84,535.77,9.72,0.18,15.93,315.36,111.42,0.495,10.8
1997-06-30,0.0,2.8800000000000003,0.45,41.85,0.297,31.41,3.1896,21.78,12.69,96.48,34.65,2.97,204.3,123.93,70.38000000000001,0.0,108.63,232.2,1.71,98.19,66.24,289.8,6.57,0.81,7.02,248.76,56.88,0.252,3.42
1997-07-31,0.0,2.3400000000000003,0.27,21.15,0.0,11.79,18.1962,15.03,14.58,26.37,9.63,1.8,54.09,63.99,11.79,0.0,31.86,123.21,0.9,26.37,10.53,104.31,2.79,0.0,3.96,217.8,19.35,0.135,0.0
1997-08-31,0.0,3.06,0.18,15.57,0.009,4.680000000000001,16.623,10.8,12.96,12.96,6.210000000000001,1.26,13.23,35.64,1.71,0.0,10.98,93.78,0.45,11.7,3.33,39.96,2.3400000000000003,0.0,2.07,218.25,7.2,0.063,2.52
1997-09-30,0.0,1.98,0.09,12.96,0.27,2.52,8.126100000000001,10.08,5.22,11.25,3.24,0.81,3.42,21.15,2.97,0.0,4.680000000000001,95.94,0.27,9.54,2.52,26.37,2.43,0.0,1.4400000000000002,220.95,3.33,0.045,6.210000000000001
1997-10-31,0.0,1.89,0.9,16.38,0.396,6.84,0.6696,10.8,2.97,12.15,3.06,0.63,1.8,39.15,2.61,0.0,2.52,65.97,0.7200000000000001,9.81,4.32,18.18,1.35,2.8800000000000003,3.87,240.3,6.210000000000001,0.108,5.49
1997-11-30,25.2,14.94,0.54,25.74,0.468,47.7,42.489,10.35,7.829999999999999,25.2,2.97,0.99,2.61,22.590000000000003,5.22,0.036,5.760000000000001,64.08,2.43,14.670000000000002,8.73,22.05,6.12,50.22,4.86,391.86,7.11,0.369,20.97
1997-12-31,39.690000000000005,41.22,1.08,33.93000000000001,2.322,54.99,57.0276,10.08,13.41,35.46,3.6,1.62,8.370000000000001,23.49,11.16,0.108,13.95,55.98,3.87,17.73,11.52,35.46,15.12,31.95,7.02,387.81,12.15,0.5850000000000001,18.45
1998-01-31,142.65,195.84,19.17,186.75,6.957000000000001,288.09000000000003,293.3064,11.25,135.99,223.65,3.06,14.490000000000002,29.61,36.36,32.580000000000005,2.727,89.01,111.96,66.24,120.24,70.56,73.26,69.3,36.27,21.42,1420.38,25.92,9.963,91.17
1998-02-28,393.39,496.53,63.18000000000001,184.14,10.215,305.1,634.7331,11.79,277.74,305.82,3.33,50.67,34.2,91.26,32.04,0.333,226.62,215.82,157.14,198.18,124.02,156.87,95.04,13.77,70.11000000000001,1924.38,70.47,23.616,245.16
1998-03-31,57.96000000000001,157.14,32.13,232.92,2.3760000000000003,407.7,177.192,14.13,204.57,220.68,7.11,31.680000000000003,56.7,114.12,59.13,0.261,149.76000000000002,188.91,51.57,197.91,146.79,167.85,39.06,24.75,58.41,1174.5,70.65,7.757999999999999,105.48
1998-04-30,45.72,103.41,33.57,192.6,2.592,232.83,96.7005,14.94,189.45,223.02,10.44,35.28,67.41000000000001,147.24,66.15,0.405,169.38,246.6,53.91,210.24,140.49,227.16,40.95,15.48,78.21000000000001,893.7,103.14,8.109,75.15
1998-05-31,35.46,92.61,14.58,261.72,1.881,379.44000000000005,78.0021,11.25,185.94,270.99,22.5,21.51,131.85,249.75,108.18,0.018,230.49000000000004,246.24000000000004,28.44,295.56,195.3,380.25,34.65,0.0,63.09,1046.88,120.6,4.284,58.68000000000001
1998-06-30,15.75,71.82,8.64,266.67,0.81,450.45,39.5163,22.32,195.48,373.5,54.81,14.04,353.7,311.67,216.99,0.0,423.27,633.42,10.89,436.32,313.74,820.35,17.28,1.26,61.92,845.91,221.85,1.638,37.26
1998-07-31,1.8,15.840000000000002,2.3400000000000003,87.66000000000001,0.6120000000000001,195.3,20.1645,30.6,87.03,168.3,49.5,4.41,270.81,226.35,128.97000000000003,0.0,263.7,605.25,4.95,203.22000000000003,128.07000000000002,594.09,7.65,0.0,29.97,386.82,157.59,0.738,19.98
1998-08-31,0.0,4.14,0.63,28.89,0.342,30.15,14.0787,14.58,16.740000000000002,33.57,12.96,1.1700000000000002,34.02,73.89,12.51,0.0,51.84,226.08,2.61,34.38,15.3,129.51000000000002,3.15,0.09,10.35,284.85,30.6,0.387,14.490000000000002
1998-09-30,0.0,2.25,0.63,20.7,0.405,8.91,3.654,13.59,9.36,23.94,6.75,1.1700000000000002,14.04,41.67,6.210000000000001,0.0,27.36,133.38,2.07,24.12,9.0,58.32,1.8,8.46,5.94,268.2,14.31,0.315,8.82
1998-10-31,0.36,2.16,0.36,21.24,0.405,7.470000000000001,16.4178,12.51,4.23,15.48,4.05,0.54,6.12,31.680000000000003,3.33,0.0,6.930000000000001,81.9,1.53,11.7,7.470000000000001,30.06,5.13,12.15,5.94,289.44000000000005,9.27,0.225,6.66
1998-11-30,23.4,12.15,0.81,48.87,1.062,72.99,21.105,11.88,15.21,35.190000000000005,3.6,1.8,10.89,29.880000000000003,20.43,0.0,14.22,60.84,3.24,26.1,17.73,31.680000000000003,11.79,28.71,6.84,512.46,10.170000000000002,0.486,26.55
1998-12-31,15.75,27.27,1.4400000000000002,88.11000000000001,1.791,78.57,35.9541,11.97,24.57,55.35,3.6,3.15,16.92,26.73,20.25,0.198,25.47,69.66000000000001,4.41,33.66,27.81,32.67,16.56,16.2,7.38,634.5,11.61,0.657,23.94
1999-01-31,26.1,26.91,4.59,161.28,3.438,92.97,48.8286,9.9,81.0,136.44,3.69,6.03,21.42,30.51,26.55,0.072,42.93000000000001,95.22,30.96,86.03999999999999,59.31000000000001,43.65,42.93000000000001,38.79,12.15,646.47,15.03,4.644,22.68
1999-02-28,139.59,97.92,11.07,201.42,6.327,119.34,235.5561,10.08,168.84,261.09000000000003,3.96,10.53,31.77,30.33,33.84,0.027,99.54,130.77,79.47,162.45000000000002,114.84,66.87,83.16000000000001,19.44,14.13,1052.82,21.06,11.943,56.43000000000001
1999-03-31,61.92,102.06,4.5,162.36,2.358,170.19,142.7823,8.73,87.3,162.36,4.680000000000001,6.930000000000001,33.03,31.680000000000003,33.480000000000004,0.0,59.22,121.95,22.14,106.65,80.55,68.4,41.580000000000005,21.33,9.9,981.99,20.43,3.33,73.53
1999-04-30,40.77,67.5,7.2,144.63,1.287,201.96,72.5445,9.63,108.99,164.16,8.370000000000001,10.08,63.72,47.34,57.96000000000001,0.0,114.75,147.96,18.45,150.3,107.64,131.76000000000002,25.290000000000003,10.98,13.41,707.85,35.550000000000004,2.772,52.47
1999-05-31,9.9,30.51,2.25,216.99,0.6030000000000001,300.87,21.8484,13.59,113.04,297.72,36.9,5.49,247.14,84.60000000000001,150.84,0.0,252.27,193.77,7.38,332.37,226.62,358.56,15.48,0.0,10.8,552.51,69.39,1.107,24.03
1999-06-30,2.8800000000000003,10.62,0.99,121.41,0.495,158.76000000000002,8.7273,17.91,61.47,198.36,44.01,2.43,224.19,60.93000000000001,97.02,0.0,145.8,236.16,3.78,181.17,156.69,230.85,6.57,0.09,4.23,351.45,31.95,0.5670000000000001,12.96
1999-07-31,0.0,2.79,0.54,34.92,0.162,33.57,13.5252,12.33,23.13,54.9,17.64,0.0,51.39,27.99,15.840000000000002,0.0,32.85,116.46,1.71,42.84,25.47,74.97,3.87,0.0,1.35,268.65000000000003,8.55,0.252,8.46
1999-08-31,0.0,2.3400000000000003,0.27,20.61,0.009,7.74,16.2531,8.55,13.95,25.02,5.94,0.45,7.829999999999999,13.5,0.99,0.0,12.6,101.79,1.26,14.13,6.48,29.52,3.06,0.0,1.08,239.4,3.33,0.189,6.12
1999-09-30,0.0,0.0,0.18,14.670000000000002,0.045,5.58,10.179,10.08,11.7,16.02,3.6,1.4400000000000002,3.33,10.71,0.09,0.0,6.03,94.14,0.81,15.93,3.33,18.540000000000003,2.3400000000000003,0.0,0.36,238.86,2.97,0.126,3.51
