date,PMP_Banks-D800,PMP_Tracy-D701
1989-01-31,144.70490703758955,132.66040296241042
1989-02-28,105.89993938143505,151.13684561856496
1989-03-31,432.0,282.84
1989-04-30,167.45098499999995,249.92
1989-05-31,184.7247869694845,37.10704301075269
1989-06-30,137.07,42.3343586850269
1989-07-31,156.51349999999996,258.25
1989-08-31,135.12712536140108,258.25
1989-09-30,175.91493990394832,249.92
1989-10-31,236.07,167.3565
1989-11-30,166.5063580125944,144.45542693424764
1989-12-31,141.64,159.3708700536084
1990-01-31,184.78014953258068,151.25648716351807
1990-02-28,125.0413737124525,160.92892313546176
1990-03-31,236.07,70.13410977520496
1990-04-30,137.07,64.21847511857706
1990-05-31,164.8094321307748,24.62639784946236
1990-06-30,157.81773326533215,55.52762541969477
1990-07-31,94.43,30.15093775912203
1990-08-31,94.43,76.80446723192654
1990-09-30,118.79644116641305,193.97405883358695
1990-10-31,135.7294932838682,61.9180067161318
1990-11-30,159.29564554226462,133.82185445773538
1990-12-31,141.64,117.56687005360848
1991-01-31,116.18227373588182,93.1090362641182
1991-02-28,85.28999999999999,133.699785
1991-03-31,347.69810500000006,258.25
1991-04-30,137.07,216.45098499999995
1991-05-31,154.9006256791619,27.752204301075267
1991-06-30,136.09259445790306,15.447764227123828
1991-07-31,94.43,18.472592947200155
1991-08-31,94.43,60.33046723192652
1991-09-30,96.52751158346426,193.9009884165357
1991-10-31,158.32156178702408,36.33842821297591
1991-11-30,106.81671120385572,141.77278879614423
1991-12-31,150.66801043719022,139.65785961641825
1992-01-31,141.64,95.36831
1992-02-29,264.5077850000001,233.25
1992-03-31,236.07,198.0440621667253
1992-04-30,137.07,91.9245
1992-05-31,132.98612951816153,13.782955462075634
1992-06-30,137.07,4.532358685026907
1992-07-31,94.43,16.49150992392365
1992-08-31,94.43,60.40846723192652
1992-09-30,137.07,149.01898221343873
1992-10-31,171.10792209650526,117.99257790349476
1992-11-30,67.91669388075829,119.49068111924171
1992-12-31,188.86,184.7908700536084
1993-01-31,506.0,258.25
1993-02-28,412.8831431625391,233.25
1993-03-31,455.0,258.25
1993-04-30,397.0,249.92
1993-05-31,303.1222197288453,258.25
1993-06-30,284.14237949578114,249.92
1993-07-31,103.0435338055268,258.25
1993-08-31,174.04402637171154,258.25
1993-09-30,186.37535006972325,249.92
1993-10-31,209.6225,258.25
1993-11-30,114.50361246461742,172.91486228313147
1993-12-31,188.86,195.4938700536084
1994-01-31,144.05406132913876,135.03557536696
1994-02-28,183.42118384723847,184.80911300067575
1994-03-31,224.82266253590225,87.48744246409774
1994-04-30,137.07,203.3670799340977
1994-05-31,188.86,227.5892035555749
1994-06-30,165.36489423666455,46.10645161290322
1994-07-31,94.43,100.87849999999996
1994-08-31,94.43,111.61946723192648
1994-09-30,155.61672706779694,133.55425514564183
1994-10-31,141.06538680371278,48.99711319628719
1994-11-30,162.0970307098433,126.27275423699876
1994-12-31,141.64,145.48809432626854
1995-01-31,188.86,55.06709359313919
1995-02-28,213.23,88.86788684143801
1995-03-31,377.71,258.25
1995-04-30,397.0,249.92
1995-05-31,411.0,258.25
1995-06-30,397.0,249.92
1995-07-31,411.0,258.25
1995-08-31,411.0,258.25
