date,GW_01-HGP01,GW_02-HGP02,GW_03-HGP03,GW_04-HGP04,GW_05-HGP05,GW_06-HGP06,GW_07-HGP07,GW_08-HGP08,GW_09-HGP09,GW_10-HGP10,GW_11-HGP11,GW_12-HGP12,GW_13-HGP13,GW_14-HGP14,GW_15-HGP15,GW_16-HGP16,GW_17-HGP17,GW_18-HGP18,GW_19-HGP19,GW_20-HGP20,GW_21-HGP21,GW_AV-HGPAV,GW_CH-HGPCH,GW_EW-HGPEW,GW_HF-HGPHF,GW_IM-HGPIM,GW_IM-SINK,GW_MJ-HGPMJ,GW_MWD-HGPMWD,GW_OW-HGPOW,GW_SBV-HGPSBV,GW_SC-HGPSC,GW_SD-HGPSD,GW_VC-HGPVC
1935-09-30,9.21,19.44710000000001,3.71,3.17,7.27,11.235267732267754,31.3,76.08496134786917,13.55,10.45,24.89,18.68,43.91457707139699,18.37291806515301,10.744,21.980000000000004,15.43,22.930000000000003,57.58,46.79070787637089,55.41387351778656,16.54569968028705,29.96,36.09574076649352,0.0,0.0,1.0679999999999836,23.15,97.6,15.58,23.11,45.7,0.0,6.522
1935-10-31,6.94,11.18,2.36,2.11,5.79,7.943,31.3,6.55,10.2,7.9,18.67,14.04,17.76,46.38871273445213,10.346,12.47,11.35,17.23,56.44,31.693656293689838,52.8505533596838,5.555632809996789,27.07,0.0,0.0,0.0,5.106999999999971,18.16,100.8,2.88,23.11,45.7,0.2434497075015542,11.451999999999998
1935-11-30,5.42,10.09,2.15,1.82,5.34,6.773000000000001,31.3,4.949999999999999,8.959999999999999,6.96,14.170000000000002,10.69,13.53,1.50542941757157,5.04,0.0,8.58,13.01,55.7,8.16,33.3,0.0,25.54,0.0,0.0,0.0,0.2770000000000436,14.239999999999998,97.6,0.0,0.0,38.39330325271729,0.0,4.112
1935-12-31,5.07,8.74,2.15,1.82,3.96,5.053000000000001,31.3,4.359999999999999,7.14,5.5,12.510000000000002,9.46,11.96,2.031589338598223,4.32,0.0,7.130000000000001,10.93,55.43,6.46,29.85,0.0,23.3,0.0,0.0,0.0,10.90300000000002,11.31,100.8,0.0,0.745000000000001,20.016281573939096,0.0,3.5619999999999994
1936-01-31,4.95,9.7,2.15,1.82,5.3,6.593000000000001,31.3,4.15,8.85,6.87,11.93,9.02,11.420000000000002,2.267522211253702,4.99,0.0,6.44,9.49,55.74,6.03,30.06,0.0,21.85,0.0,0.0,0.0,0.3070000000000163,9.94,100.8,0.0,0.0,4.580408465799252,0.0,0.0
1936-02-29,4.95,10.47,2.2,1.99,5.609999999999999,6.843000000000001,31.3,4.3100000000000005,9.58,7.43,12.36,9.35,11.82,2.3158933859822315,5.36,0.0,7.07,10.39,56.18,6.54,30.77,0.0,22.27,0.0,0.0,0.0,17.30200000000002,10.89,91.1,0.0,23.11,0.0,0.0,3.492
1936-03-31,5.19,14.06,3.37,2.91,6.9,8.403,0.0,4.65,12.76,9.85,13.34,10.07,12.74,2.638696939782824,34.851236000303906,0.0,7.57,10.86,57.47,7.56,33.99,0.0,23.01,0.0,0.0,0.0,0.3830000000000382,13.85,100.8,0.22,0.6149999999999984,20.77426714060196,0.0,6.402
1936-04-30,0.0,19.64,8.783981403212156,4.5200000000000005,9.15,24.705397602397625,31.3,26.89027750247773,16.95,13.03,17.62,13.259999999999998,16.770000000000003,3.1076011846001985,113.765282572491,0.0,10.98,16.15,58.86,10.53,40.99,0.0,25.83,7.799000000000014,0.0,0.0,2.508000000000038,18.92,97.6,9.33,23.11,45.7,0.0,19.872
1936-05-31,8.16,43.50710000000001,28.32968723584109,115.1,11.12,99.233,31.3,139.7544995044599,19.93,31.45589395441029,23.24,17.45,22.07,66.39562290227049,207.19000000000003,0.0,14.59,21.57,60.32,21.88866001994017,48.49,16.955536273444054,28.43,21.08389276649352,0.0,0.0,0.4370000000000118,21.32,100.8,15.84,23.11,45.7,34.00000000000001,37.152
1936-06-30,10.2,57.72110000000001,32.905824175824144,115.72,11.989999999999998,100.533,31.3,150.17350842418242,70.38132015810284,17.08,27.24,21.84413211186113,240.72615434095152,89.2682783810464,232.648,0.0,17.62,25.62,60.95,30.23849870388836,55.42,30.79,30.65,55.234,0.0,0.0,0.5299999999999727,25.83,97.6,19.3,23.11,45.7,49.05807130967306,44.542
1936-07-31,11.8,29.69,42.07000845308536,115.57,251.92,100.373,32.4868106060606,172.73990089197227,71.55,31.07171100430763,30.39,25.86590646094502,256.58000000000004,90.35613622902272,254.662,0.0,19.35,100.55554039828588,60.41,50.31255082837634,106.91399209486164,0.0,31.94,64.41400000000002,0.0,0.0,2.980000000000018,26.950000000000003,100.8,27.91,23.11,45.7,55.841096939831885,49.502
1936-08-31,11.41,60.18732254363808,28.26766694843616,114.0,9.58,98.413,31.3,170.53238057482662,18.18,13.97,29.42,22.05,207.73000322178572,77.94448766041464,229.981,0.0,18.31,92.89558156082629,59.13,62.75603589232304,98.89762845849802,8.397165853200391,31.33,82.15,0.0,0.0,1.2930000000000064,26.090000000000003,100.8,34.41,23.11,45.7,21.55505437083573,40.022
1936-09-30,9.21,45.23110000000001,3.71,49.05940595278752,7.27,11.235267732267754,31.3,93.32096134786916,13.55,10.45,24.89,18.68,43.82647953109492,1.5557749259624882,15.532010768016669,0.0,15.43,22.930000000000003,57.58,14.36,55.41387351778656,16.54690512273107,29.96,19.45140715612632,0.0,0.0,0.45799999999997,23.15,97.6,15.58,23.11,45.7,43.21018655028853,18.412
1936-10-31,6.94,11.18,2.36,2.11,5.79,7.943,31.3,6.55,10.2,7.9,18.67,14.04,58.23548762257919,40.32872258388525,56.22793433564054,0.0,11.35,17.23,56.44,10.79,52.8505533596838,5.529999999999996,27.07,8.821707305273065,0.0,0.0,15.807000000000016,18.16,100.8,2.88,23.11,36.43275467129314,0.0,0.5520000000000005
1936-11-30,5.42,10.09,2.15,1.82,5.34,6.773000000000001,31.3,4.949999999999999,8.959999999999999,6.96,14.170000000000002,10.69,13.53,1.50542941757157,5.04,0.0,8.58,13.01,55.7,8.16,33.3,0.0,25.54,0.0,0.0,0.0,0.2770000000000436,14.239999999999998,97.6,0.0,14.106054670424133,30.280288148366523,0.0,4.112
1936-12-31,5.07,8.74,2.15,1.82,3.96,5.053000000000001,31.3,4.359999999999999,7.14,5.5,12.510000000000002,9.46,11.96,2.031589338598223,4.32,0.0,7.130000000000001,10.93,55.43,6.46,29.85,0.0,23.3,0.0,0.0,0.0,12.143000000000027,11.31,100.8,0.0,0.745000000000001,0.0,0.0,3.5619999999999994
1937-01-31,4.95,9.7,2.15,1.82,5.3,6.593000000000001,31.3,4.15,8.85,6.87,11.93,9.02,11.420000000000002,2.267522211253702,4.99,0.0,6.44,9.49,55.74,6.03,30.06,0.0,21.85,0.0,0.0,0.0,2.9769999999999754,9.94,100.8,0.0,0.0,9.936684444695516,0.0,3.1919999999999997
1937-02-28,4.95,10.47,2.2,1.99,5.609999999999999,6.843000000000001,31.3,4.3100000000000005,9.58,7.43,12.36,9.35,11.82,2.3919052319842056,5.36,0.0,7.07,10.39,56.18,6.54,30.77,0.0,22.27,0.0,0.0,0.0,12.951999999999998,10.89,91.1,0.0,1.325424776613474,0.0,0.0,3.492
1937-03-31,5.19,14.06,3.37,2.91,6.9,8.403,31.3,4.65,12.76,9.85,13.34,10.07,12.74,2.638696939782824,7.87,0.0,7.57,10.86,57.47,7.56,33.99,0.0,23.01,0.0,0.0,0.0,0.5030000000000427,13.85,100.8,0.22,0.6149999999999984,25.781966218963923,0.0,6.402
1937-04-30,6.3500000000000005,19.64,8.783981403212156,4.5200000000000005,9.15,24.705397602397625,31.3,26.89027750247773,16.95,13.03,17.62,13.259999999999998,16.770000000000003,3.1076011846001985,113.487522572491,0.0,10.98,16.15,58.86,10.53,40.99,0.0,25.83,0.0,0.0,0.0,0.3579999999999472,18.92,97.6,9.33,23.11,45.7,0.0,19.872
1937-05-31,8.16,43.50710000000001,28.32968723584109,5.930000000000001,11.12,99.233,31.3,139.7544995044599,19.93,33.804893954410275,23.24,17.45,22.07,47.72955274734025,207.19000000000003,0.0,14.59,21.57,60.32,13.74,48.49,3.472738552257212,28.43,43.94285772649353,0.0,0.0,0.66700000000003,21.32,100.8,15.84,23.11,45.7,0.0,37.152
1937-06-30,10.2,57.72110000000001,36.20844463229074,6.550000000000001,11.989999999999998,100.533,31.3,150.17350842418242,70.38132015810284,17.08,27.24,21.84413211186113,25.84,89.2682783810464,232.528,0.0,17.62,25.62,60.95,17.1,55.42,30.79,30.65,55.90207130967304,0.0,0.0,0.5299999999999727,25.83,97.6,19.3,23.11,45.7,37.12,44.542
1937-07-31,11.8,29.69,38.550989010989,10.399320679320704,11.78,100.373,32.4868106060606,155.23990089197227,71.55,16.53,30.39,25.86590646094502,174.5716625918287,82.49137808489635,250.982,0.0,19.35,59.95798238328588,60.41,18.54,106.91399209486164,0.0,31.94,65.42509693983189,0.0,0.0,0.5499999999999545,26.950000000000003,100.8,27.91,23.11,45.7,42.97000000000001,49.502
1937-08-31,11.41,48.91510000000001,28.26766694843616,4.83,9.58,98.413,31.3,153.12038057482658,18.18,13.97,29.42,22.05,177.9504629613266,77.94448766041464,212.87272242321376,0.0,18.31,91.94108156082628,59.13,17.310000000000002,98.89762845849802,8.400468367327662,31.33,50.63492075677792,0.0,0.0,0.5030000000000427,26.090000000000003,100.8,34.41,23.11,45.7,40.96,40.022
1937-09-30,9.21,42.63236240074568,3.71,3.17,7.27,11.235267732267754,31.3,75.90896134786917,13.55,10.45,24.89,18.68,43.68877536213597,18.37291806515301,10.744,0.0,15.43,22.930000000000003,57.58,14.36,55.41387351778656,16.550321330472975,29.96,34.71820098372008,0.0,0.0,0.5679999999999836,23.15,97.6,15.58,23.11,45.7,0.0,6.522
1937-10-31,6.94,11.18,2.36,2.11,5.79,7.943,31.3,6.55,10.2,7.9,18.67,14.04,17.76,32.08124840105088,10.346,0.0,11.35,17.23,56.44,10.79,52.8505533596838,5.56024567096315,27.07,0.0,0.0,0.0,0.3569999999999709,18.16,100.8,2.88,23.11,45.7,0.0,11.451999999999998
1937-11-30,5.42,10.09,2.15,1.82,5.34,6.773000000000001,31.3,4.949999999999999,8.959999999999999,6.96,14.170000000000002,10.69,13.53,1.50542941757157,5.04,0.0,8.58,13.01,55.7,8.16,33.3,0.0,25.54,0.0,0.0,0.0,0.2770000000000436,14.239999999999998,97.6,0.0,0.0,19.92942676596517,0.0,4.112
1937-12-31,5.07,8.74,2.15,1.82,3.96,5.053000000000001,17.47,4.359999999999999,7.14,5.5,12.510000000000002,9.46,11.96,2.031589338598223,4.32,0.0,7.130000000000001,10.93,55.43,6.46,29.85,0.0,23.3,0.0,0.0,0.0,13.263000000000034,11.31,100.8,0.0,0.745000000000001,0.0,0.0,0.0
1938-01-31,4.95,9.7,2.15,1.82,5.3,6.593000000000001,15.009999999999998,4.15,8.85,6.87,11.93,9.02,11.420000000000002,2.341559723593288,4.99,0.0,6.44,9.49,55.74,6.03,30.06,0.0,21.85,0.0,0.0,0.0,0.2569999999999481,9.94,100.8,0.0,0.0,0.0,0.0,0.0
1938-02-28,4.95,10.47,2.2,1.99,5.609999999999999,6.843000000000001,31.3,4.3100000000000005,9.58,7.43,12.36,9.35,11.82,2.3919052319842056,5.36,0.0,7.07,10.39,56.18,6.54,30.77,0.0,22.27,0.0,0.0,0.0,6.322000000000003,10.89,91.1,0.0,0.0,0.0,0.0,3.492
1938-03-31,5.19,14.06,3.37,2.91,6.9,8.403,17.9,4.65,12.76,9.85,13.34,10.07,12.74,2.638696939782824,7.87,0.0,7.57,10.86,57.47,7.56,33.99,0.0,23.01,0.0,0.0,0.0,12.59299999999996,13.85,100.8,0.22,0.0,0.0,0.0,6.402
1938-04-30,6.3500000000000005,19.64,8.783981403212156,4.5200000000000005,9.15,24.705397602397625,31.3,26.89027750247773,16.95,13.03,17.62,13.259999999999998,16.770000000000003,3.1076011846001985,21.723900000000008,0.0,10.98,16.15,58.86,10.53,40.99,0.0,25.83,0.0,0.0,0.0,0.3579999999999472,18.92,97.6,9.33,23.11,45.7,0.0,19.872
1938-05-31,0.0,43.50710000000001,28.32968723584109,5.930000000000001,11.12,99.233,31.3,138.1162438057483,19.93,15.3,23.24,17.45,22.07,3.8923988153998033,207.19000000000003,0.0,14.59,27.99670932478466,60.32,13.74,48.49,0.0,28.43,15.927684926493534,0.0,0.0,4.057000000000016,21.32,100.8,15.84,23.11,45.7,29.18,37.152
1938-06-30,3.3387208184459034,57.72110000000001,32.905824175824144,6.550000000000001,11.989999999999998,100.533,31.3,148.14972249752236,70.38132015810284,17.08,27.24,21.84413211186113,25.84,40.61245023087803,238.192,0.0,17.62,25.62,60.95,17.1,55.42,30.79,30.65,72.28,0.0,0.0,1.1499999999999773,25.83,97.6,19.3,23.11,45.7,21.42207130967304,44.542
1938-07-31,11.8,29.69,38.550989010989,68.01765669724006,11.78,100.373,32.4868106060606,172.73990089197227,71.55,16.53,30.39,25.86590646094502,28.8,90.35613622902272,249.566,0.0,19.35,28.61013734328584,60.41,18.54,106.91399209486164,0.0,31.94,58.94400000000002,0.0,0.0,0.7799999999999727,26.950000000000003,100.8,27.91,23.11,45.7,50.18109693983188,49.502
1938-08-31,11.41,48.91510000000001,28.26766694843616,114.0,9.58,98.413,31.3,167.38660455896928,18.18,13.97,29.42,22.05,27.89,77.94448766041464,225.629,0.0,18.31,87.2515815608263,59.13,17.310000000000002,98.89762845849802,8.395794759064671,31.33,50.61429835013891,0.0,0.0,0.6730000000000018,26.090000000000003,100.8,34.41,23.11,45.7,41.74999999999999,40.022
1938-09-30,9.21,19.44710000000001,3.71,67.0691008991009,7.27,11.235267732267754,31.3,92.70496134786916,13.55,10.45,24.89,18.68,23.63,18.37291806515301,12.632488190087711,0.0,15.43,22.930000000000003,57.58,14.36,55.41387351778656,16.54349007896743,29.96,0.0892137190900967,0.0,0.0,0.9080000000000156,23.15,97.6,15.58,23.11,45.7,35.28974076649352,18.412
1938-10-31,6.94,11.18,2.36,2.11,5.79,7.943,31.3,6.55,10.2,7.9,18.67,14.04,17.76,3.2053307008884504,54.98524723955023,0.0,11.35,17.23,56.44,10.79,52.8505533596838,5.545612177498436,27.07,0.0,0.0,0.0,1.2569999999999482,18.16,100.8,2.88,23.11,45.7,0.0,0.5520000000000005
1938-11-30,5.42,10.09,2.15,1.82,5.34,6.773000000000001,31.3,4.949999999999999,8.959999999999999,6.96,14.170000000000002,10.69,13.53,1.50542941757157,5.497,0.0,8.58,13.01,55.7,8.16,34.206126482213435,0.0,25.54,0.0,0.0,0.0,0.3369999999999891,14.239999999999998,97.6,0.0,23.11,45.7,0.0,4.112
1938-12-31,5.07,8.74,2.15,1.82,3.96,5.053000000000001,31.3,4.359999999999999,7.14,5.5,12.510000000000002,9.46,11.96,2.031589338598223,4.32,0.0,7.130000000000001,10.93,55.43,6.46,29.85,0.0,23.3,0.0,0.0,0.0,5.222999999999956,11.31,100.8,0.0,23.11,44.04,0.0,3.5619999999999994
1939-01-31,4.95,9.7,2.15,1.82,5.3,6.593000000000001,12.509999999999998,4.15,8.85,6.87,11.93,9.02,11.420000000000002,4.52115321549095,5.835,0.0,6.44,9.49,55.74,6.03,35.628181818181815,0.0,21.85,0.0,0.0,0.0,7.177000000000021,9.94,100.8,0.0,21.75,43.44,0.0,3.1919999999999997
1939-02-28,4.95,10.47,2.2,1.99,5.609999999999999,6.843000000000001,31.3,4.3100000000000005,9.58,7.43,12.36,9.35,11.82,2.3919052319842056,6.258,0.0,7.07,10.39,56.18,6.54,30.77,0.0,22.27,0.0,0.0,0.0,2.0819999999999936,10.89,91.1,0.0,1.811,44.92,0.0,3.492
1939-03-31,5.19,14.06,3.37,2.91,6.9,8.403,31.3,4.65,12.76,9.85,13.34,10.07,69.70320015984015,80.98025666337611,129.901,3.649999999999999,22.886000000000003,10.86,57.47,7.56,57.98304602800636,0.0,23.01,0.0,0.0,0.0,6.572999999999979,13.85,100.8,0.22,6.937099332720749,45.7,0.0,6.402
1939-04-30,6.3500000000000005,19.64,11.062087912087907,113.69,178.5933636363636,50.646354924125696,31.3,42.75027750247772,30.450351105348396,62.030223121775016,17.62,13.259999999999998,181.15672263736263,48.78084896347482,125.108,11.6,68.28576956509619,16.15,58.86,10.53,40.99,8.842127917781752,25.83,4.779000000000011,0.0,0.0,3.567999999999984,18.92,97.6,9.33,23.11,45.7,0.0,19.872
1939-05-31,8.16,43.50710000000001,28.32968723584109,115.1,215.4636363636363,99.233,31.3,157.2544995044599,69.93,141.44574395441032,23.24,26.05990286982583,249.765,70.41362290227049,207.19000000000003,20.010000000000005,134.94760816254444,82.14299999999997,60.32,109.61024729224468,48.49,22.6,28.43,51.57389276649352,0.0,0.0,0.4370000000000118,21.32,100.8,15.84,23.11,45.7,0.0,37.152
1939-06-30,10.2,68.04955447991148,36.20844463229074,115.72,252.13,100.533,31.3,167.7615084241824,72.27,154.61690185843617,27.24,32.31741211186113,253.62,99.65449160908194,232.48,27.08,170.24,32.692578877552755,60.95,139.06709870388835,55.42,30.79,30.65,52.59399999999998,0.0,0.0,0.5299999999999727,25.83,97.6,19.3,23.11,45.7,47.768071309673054,44.542
1939-07-31,11.8,52.6075,42.07000845308536,115.57,11.78,100.373,32.4868106060606,176.94766303270566,71.55,101.69336002084596,30.39,25.86590646094502,256.58000000000004,100.81441263573548,257.486,31.1,171.97,300.70497900163,60.41,143.82,106.91399209486164,0.0,31.94,76.33000000000001,0.0,0.0,2.17999999999995,26.950000000000003,100.8,27.91,23.11,45.7,39.90523055388971,49.502
1939-08-31,11.41,73.07550000000002,28.26766694843616,4.83,9.58,98.413,31.3,171.23638057482663,68.18,81.81701927721073,29.42,22.05,208.0664400381633,81.96248766041464,230.989,28.68,26.18617053748045,233.30439751864057,59.13,127.29803589232304,98.89762845849802,8.40167596320039,31.33,47.24513361405784,0.0,0.0,3.822999999999979,26.090000000000003,100.8,34.41,23.11,45.7,52.31992075677791,40.022
1939-09-30,9.21,43.66030000000001,3.71,3.17,7.27,45.11526773226775,31.3,76.08496134786917,13.55,10.45,24.89,18.68,68.3562466319982,18.37291806515301,66.712,21.980000000000004,15.43,39.031543496724936,57.58,46.79070787637089,55.41387351778656,22.010223678225792,29.96,21.833492642040845,0.0,0.0,3.947999999999979,23.15,97.6,15.58,23.11,45.7,33.45,6.522
1939-10-31,6.94,11.18,2.36,2.11,5.79,10.85117182817184,31.3,6.55,10.2,7.9,18.67,14.04,74.94455813764495,46.38871273445213,100.72500000000002,12.47,11.35,44.671680728094415,56.44,37.22070787637089,52.8505533596838,0.0,27.07,5.532144133764085,0.0,0.0,1.5170000000000528,18.16,100.8,2.88,23.11,45.7,0.0,11.451999999999998
1939-11-30,5.42,10.09,2.15,1.82,5.34,6.773000000000001,31.3,4.949999999999999,8.959999999999999,6.96,14.170000000000002,10.69,13.53,1.50542941757157,5.04,0.0,8.58,13.01,55.7,8.16,33.3,0.0,25.54,0.0,0.0,0.0,0.2770000000000436,14.239999999999998,97.6,0.0,12.880616441982042,38.39330325271729,0.0,4.112
1939-12-31,5.07,8.74,2.15,1.82,3.96,5.053000000000001,31.3,4.359999999999999,7.14,5.5,12.510000000000002,9.46,11.96,2.031589338598223,4.32,0.0,7.130000000000001,10.93,55.43,6.46,29.85,0.0,23.3,0.0,0.0,0.0,0.7129999999999654,11.31,100.8,0.0,3.3321397845197644,32.84159573828931,0.0,3.5619999999999994
1940-01-31,4.95,9.7,2.15,1.82,5.3,6.593000000000001,12.509999999999998,4.15,8.85,6.87,11.93,9.02,11.420000000000002,2.267522211253702,4.99,0.0,6.44,9.49,55.74,6.03,30.06,0.0,21.85,0.0,0.0,0.0,5.657000000000039,9.94,100.8,0.0,0.0,0.0,0.0,0.0
1940-02-29,4.95,10.47,2.2,1.99,5.609999999999999,6.843000000000001,31.3,4.3100000000000005,9.58,7.43,12.36,9.35,11.82,2.3158933859822315,5.36,0.0,7.07,10.39,56.18,6.54,30.77,0.0,22.27,0.0,0.0,0.0,12.461999999999987,10.89,91.1,0.0,10.58760814957994,0.0,0.0,3.492
1940-03-31,5.19,14.06,3.37,2.91,6.9,8.403,0.0,4.65,12.76,9.85,13.34,10.07,12.74,2.638696939782824,102.78099695368462,0.0,7.57,10.86,57.47,7.56,33.99,0.0,23.01,0.0,0.0,0.0,1.7630000000000337,13.85,100.8,0.22,0.6149999999999984,0.0,0.0,6.402
1940-04-30,0.0,19.64,8.783981403212156,4.5200000000000005,9.15,24.705397602397625,31.3,26.89027750247773,16.95,13.03,17.62,13.259999999999998,16.770000000000003,3.1076011846001985,112.282922572491,0.0,10.98,16.15,58.86,10.53,40.99,0.0,25.83,6.719000000000008,0.0,0.0,1.1879999999999882,18.92,97.6,9.33,23.11,24.41594971636497,0.0,19.872
1940-05-31,8.16,43.50710000000001,28.32968723584109,14.743731637331614,11.12,99.233,31.3,139.7544995044599,19.93,33.47689395441027,23.24,17.45,174.2061018667863,66.39562290227049,207.19000000000003,0.0,14.59,29.548809324784656,60.32,13.74,48.49,22.6,28.43,53.88389276649353,0.0,0.0,0.4370000000000118,21.32,100.8,15.84,23.11,45.7,0.0,37.152
1940-06-30,10.2,57.72110000000001,36.20844463229074,6.550000000000001,11.989999999999998,100.533,31.3,167.67350842418242,70.38132015810284,56.56791575817644,27.24,21.84413211186113,253.62,89.2682783810464,230.88,0.0,17.62,25.62,60.95,19.770035153127672,55.42,30.79,30.65,76.33000000000001,0.0,0.0,0.5299999999999727,25.83,97.6,19.3,23.11,45.7,26.58207130967304,44.542
1940-07-31,11.8,29.69,42.07000845308536,115.57,11.78,100.373,32.4868106060606,173.35590089197223,71.55,16.53,30.39,25.86590646094502,256.58000000000004,82.49137808489635,254.63,0.0,19.35,110.24483289959213,60.41,36.59992622133601,106.91399209486164,0.0,31.94,77.64,0.0,0.0,0.5499999999999545,26.950000000000003,100.8,27.91,23.11,45.7,41.25829946416865,49.502
1940-08-31,11.41,48.91510000000001,28.26766694843616,4.83,9.58,98.413,31.3,153.6483805748266,18.18,13.97,29.42,22.05,207.5244078171904,77.94448766041464,230.021,0.0,18.31,94.98399999999997,59.13,46.67769444963535,98.89762845849802,8.41411849443486,31.33,48.684377593361,0.0,0.0,0.5030000000000427,26.090000000000003,100.8,34.41,23.11,45.7,53.56992075677792,40.022
1940-09-30,9.21,33.28498011256991,3.71,3.17,7.27,11.235267732267754,31.3,76.08496134786917,13.55,10.45,24.89,18.68,43.7071054658215,1.5557749259624882,10.744,5.046684911441801,15.43,22.930000000000003,57.58,14.36,55.41387351778656,16.54569968028705,29.96,48.036669275738,0.0,0.0,0.45799999999997,23.15,97.6,15.58,23.11,45.7,0.0,18.412
1940-10-31,6.94,11.18,2.36,2.11,5.79,7.943,31.3,6.55,10.2,7.9,18.67,14.04,17.76,46.38871273445213,10.346,4.211695993809585,11.35,17.23,56.44,10.79,52.8505533596838,5.543408984019289,27.07,0.0,0.0,0.0,1.606999999999971,18.16,100.8,2.88,23.11,45.7,7.646829269618763,0.5520000000000005
1940-11-30,5.42,10.09,2.15,1.82,5.34,6.773000000000001,31.3,4.949999999999999,8.959999999999999,6.96,14.170000000000002,10.69,13.53,1.50542941757157,5.04,0.0,8.58,13.01,55.7,8.16,33.3,0.0,25.54,0.0,0.0,0.0,0.3369999999999891,14.239999999999998,97.6,0.0,10.670977838116976,38.39330325271729,0.0,4.112
1940-12-31,5.07,8.74,2.15,1.82,3.96,5.053000000000001,31.3,4.359999999999999,7.14,5.5,12.510000000000002,9.46,11.96,2.031589338598223,4.32,0.0,7.130000000000001,10.93,55.43,6.46,29.85,0.0,23.3,0.0,0.0,0.0,12.462999999999964,11.31,100.8,0.0,0.0,0.0,0.0,3.5619999999999994
1941-01-31,4.95,9.7,2.15,1.82,5.3,6.593000000000001,12.509999999999998,4.15,8.85,6.87,11.93,9.02,11.420000000000002,2.341559723593288,4.99,0.0,6.44,9.49,55.74,6.03,30.06,0.0,21.85,0.0,0.0,0.0,3.4969999999999573,9.94,100.8,0.0,0.0,0.0,0.0,3.1919999999999997
1941-02-28,4.95,10.47,2.2,1.99,5.609999999999999,6.843000000000001,31.3,4.3100000000000005,9.58,7.43,12.36,9.35,11.82,2.3919052319842056,5.36,0.0,7.07,10.39,56.18,6.54,30.77,0.0,22.27,0.0,0.0,0.0,13.892000000000053,10.89,91.1,0.0,0.0,0.0,0.0,3.492
1941-03-31,5.19,14.06,3.37,2.91,6.9,8.403,17.9,4.65,12.76,9.85,13.34,10.07,12.74,2.638696939782824,37.1704,0.0,7.57,10.86,57.47,7.56,33.99,0.0,23.01,0.0,0.0,0.0,3.462999999999965,13.85,100.8,0.22,0.0,0.0,0.0,6.402
1941-04-30,6.3500000000000005,19.64,8.783981403212156,4.5200000000000005,9.15,24.705397602397625,0.0,26.89027750247773,16.95,13.03,17.62,13.259999999999998,16.770000000000003,3.1076011846001985,29.304382572491026,0.0,10.98,16.15,58.86,10.53,40.99,0.0,25.83,0.0,0.0,0.0,11.687999999999988,18.92,97.6,9.33,12.74241011184457,0.0,0.0,19.872
1941-05-31,8.16,43.50710000000001,28.32968723584109,5.930000000000001,11.12,99.233,31.3,138.1162438057483,19.93,31.51089395441028,23.24,17.45,22.07,3.8923988153998033,207.19000000000003,0.0,14.59,25.71420932478466,60.32,13.74,48.49,0.0,28.43,8.222000000000016,0.0,0.0,1.1169999999999618,21.32,100.8,15.84,23.11,45.7,23.72600000000001,37.152
1941-06-30,10.2,57.72110000000001,32.905824175824144,6.550000000000001,11.989999999999998,100.533,31.3,148.14972249752236,70.38132015810284,33.794092337123004,27.24,21.84413211186113,25.84,1.5495996458685255,236.272,0.0,17.62,25.62,60.95,17.1,55.42,30.79,30.65,64.27000000000001,0.0,0.0,0.5299999999999727,25.83,97.6,19.3,23.11,45.7,15.54207130967304,44.542
1941-07-31,11.8,29.69,38.550989010989,10.399320679320704,11.78,100.373,32.4868106060606,152.8801387512389,71.55,16.53,30.39,25.86590646094502,28.8,0.0,252.998,0.0,19.35,37.44561516328585,60.41,18.54,106.91399209486164,0.0,31.94,65.38000000000001,0.0,0.0,0.5499999999999545,26.950000000000003,100.8,27.91,23.11,45.7,29.23509693983187,49.502
1941-08-31,11.41,48.91510000000001,28.26766694843616,4.83,9.58,98.413,31.3,151.0306045589693,18.18,13.97,29.42,22.05,27.89,5.237907206317868,60.27747999999999,0.0,18.31,89.46768156082628,59.13,17.310000000000002,98.89762845849802,8.391369127568012,31.33,42.11492075677791,0.0,0.0,2.212999999999965,26.090000000000003,100.8,34.41,23.11,45.7,35.40999999999998,40.022
1941-09-30,9.21,19.44710000000001,3.71,3.17,7.27,11.235267732267754,31.3,75.73296134786916,13.55,10.45,24.89,18.68,23.63,1.5557749259624882,8.14,0.0,15.43,22.930000000000003,57.58,14.36,46.82,16.544695255657352,29.96,0.0,0.0,0.0,0.45799999999997,23.15,97.6,15.58,23.11,45.7,22.02130663294499,18.412
1941-10-31,6.94,11.18,2.36,2.11,5.79,7.943,31.3,6.55,10.2,7.9,18.67,14.04,17.76,3.2053307008884504,6.11,0.0,11.35,17.23,56.44,10.79,38.98,5.522203040814086,27.07,0.0,0.0,0.0,4.476999999999975,18.16,100.8,2.88,8.81223098694662,31.71062860844553,0.0,0.5520000000000005
1941-11-30,5.42,10.09,2.15,1.82,5.34,6.773000000000001,31.3,4.949999999999999,8.959999999999999,6.96,14.170000000000002,10.69,13.53,1.50542941757157,5.04,0.0,8.58,13.01,55.7,8.16,33.3,0.0,25.54,0.0,0.0,0.0,0.4470000000000027,14.239999999999998,97.6,0.0,0.0,38.39330325271729,0.0,4.112
