date,SR_BER,SR_BLB,SR_BUC,SR_BUL,SR_CAS,SR_CFW,SR_CLE,SR_CLK_INV,SR_CMN,SR_CRW,SR_DLV,SR_DMV,SR_DNP,SR_EBMUD,SR_ENG,SR_FOL,SR_GNT,SR_HID,SR_HTH,SR_ISB,SR_LA,SR_LL_ENR,SR_LVQ,SR_MCR,SR_MHW,SR_MIL,SR_NHG,SR_NML,SR_ORO,SR_PAR,SR_PNF,SR_PRR,SR_PYM,SR_RLL_CMB,SR_SCAGG,SR_SCC,SR_SFAGG,SR_SHA,SR_SKN,SR_SLW,SR_SNL,SR_TAB,SR_TRM,SR_TUL,SR_WHI
1922-08-31,1287.1098243956249,31.203924678557904,74.70090550787836,526.5558029668687,139.79261244055658,1.0,1946.7689893748163,256.2860767124281,341.8618050475425,18.3,38.72214329703392,331.84550793595304,1778.4296007567928,117.29986037723836,67.0,447.36428619595085,11.5,4.0,356.2824422,69.38659646817352,10.2,293.8328799,103.2973360992,734.7264020435405,78.5,311.39390899446016,132.29119518680434,2150.0,3489.852773131371,210.0,729.4492404198628,13.941947033990097,4.8,16.796009221733932,89.15100914635715,0.556883784082,75.03916520303856,3566.0767419021868,33.8,20.0,1248.0931023912956,9.7,0.57,11.0,204.13575915251036
1922-09-30,1255.7100195475523,10.0,74.33487107088976,310.9509862257011,18.6,1.0,1893.840684000848,217.34270413897605,313.2500539723351,18.3,38.43629916313756,300.7347064491299,1773.0,117.39762014218218,67.0,344.85986408436423,11.5,4.060967999999999,340.7684782225359,92.3255523168076,10.2,284.85973039632995,102.55509143878696,719.6291195705215,78.5,198.30205386255815,128.78920715996222,2025.0,2879.1026863450647,191.9796291,702.974003784437,13.791374006023,49.67872837927293,6.56,89.34849905489357,0.556883784082,68.15451702508611,3348.067768859346,33.8,25.552425116130067,1208.4620278526063,9.7,3.0044772,52.441814864331086,194.3586006254376
1922-10-31,1241.2685960340757,10.0,74.10071622701646,296.707,28.42083851329702,1.0,1886.0287677484469,221.48728942579268,288.0,18.3,38.35167764995769,295.47738656676404,1689.9989999999998,121.17782098863005,66.0,262.70401873978017,11.5,4.237532675999999,323.1702080486689,109.47250779156892,10.2,276.2288495843126,102.23306845166915,676.0,78.5,120.0,128.46938065510756,1975.0,2670.1307840437407,176.183143323112,641.1132872288134,13.702971298644393,59.74484699234105,6.56,93.8506400558761,0.556883784082,77.07473733912732,3260.492292329767,33.8,20.0,1173.412789741978,9.7,0.57,39.7517466407314,185.214600432268
1922-11-30,1249.9207395453102,10.0,75.12175547497809,298.997,18.6,1.0,1887.9789569743805,238.6121014877751,268.46487747,34.2767602376951,38.39499110269311,306.5508359166584,1690.0,127.52537846406432,57.86643042647485,188.48964158871487,11.5,6.42375635607336,309.247174559208,128.8588357666359,10.688473297797444,275.21708634358697,90.4644262944678,676.001,78.5,174.3250817407076,118.22946850747906,1950.0,2396.4895776990943,177.88990729998457,617.3106784564761,13.682964960548372,152.10673213616823,6.56,106.74447522531632,2.0921709737827845,86.61199344305847,3252.0,33.8,22.51777850999998,1317.7161555018158,9.7,3.5647164,11.0,181.501
1922-12-31,1379.9923325568875,66.7065819,88.97546416213112,391.9186006000001,210.8573499739979,60.007308406093706,1846.619998136318,353.35314445584095,293.2028552275058,18.3,38.55983105820656,337.1858359166584,1690.0,135.46979696598072,62.0,370.148,11.5,22.39662361088251,302.3819612933489,156.8366601533143,10.2,295.5527363278709,87.85905900954205,676.0,137.861,282.1974051834891,136.7257391820432,1950.0,2620.4305919861763,188.0,641.6924288258009,13.690490591276673,4.8,65.56,126.1638026257441,9.75,97.72087177184476,3368.0,33.8,29.771280671713384,1678.2717737491848,9.7,9.557351568372,67.0,234.998
1923-01-31,1427.1975083671905,57.39,104.92087692076682,460.03092797445504,273.4591524797043,103.0,1722.081060292311,422.2049776942742,317.9649934002315,18.3,38.60534979904308,368.6395490838417,1690.0,143.05,62.0,496.6214197500001,11.5,31.0,301.25791620083066,183.36,10.2,301.3,87.95775547174433,676.0,182.0,356.17962974924154,153.57086040548123,1950.0,2864.401371589215,183.0,653.98,13.70555013092708,4.8,65.56,145.82571862746414,9.02,108.72426873803384,3760.55405,44.0,37.95002616151122,1953.3602115080253,9.7,9.17,67.0,216.999
1923-02-28,1443.7490099574782,57.82,115.0,486.9124235410851,241.57596697902463,6.792328938736446,1689.8245950222,459.6683209586274,323.0,18.3,38.55481700566566,358.14004572303844,1689.999,148.59,62.0,368.4219592462511,11.5,42.0,291.24156078608223,208.5122628,10.2,301.3,96.20165590788012,676.0,146.33392740403372,435.0,177.0,1950.0,3008.2179010694144,188.0,658.3408943,13.69047402578306,91.2178266,65.56,167.4762745275523,13.02,116.41594253569546,3910.3844762012304,40.43255328255933,63.21241414193088,2038.0,9.7,8.85,67.0,206.002
1923-03-31,1443.1251717331818,72.18527225000001,119.595454,560.2916236329158,323.7,24.03354609878187,1753.0197253503225,468.6502009060241,235.4467597702809,18.3,38.42519603413116,389.1850584837167,1689.999,151.21,64.0,408.769,11.5,24.4568933860897,285.15326142819833,238.818262881632,10.2,282.73030272,95.95835800510172,725.9479908375611,181.9241729803697,400.0442199497336,186.230898,2019.0,3122.6657070298,193.0,647.2078262392439,13.622843084095688,4.8,65.56,170.0,14.743674,119.4116539431295,4061.048407854724,44.0,46.10934027334455,2028.0341800000003,9.7,7.365166199999996,41.67467141002514,181.501
1923-04-30,1450.6893212018122,111.995229034825,103.36495484382093,733.8761159306833,313.29561149,85.97916001635589,1888.320521199199,476.74749433694814,329.8142857553941,18.3,38.41121576723607,358.6455310796157,1712.999,148.974449551412,65.0,734.9020576584455,11.5,4.0,214.47936540713903,310.1170339724386,10.2,171.26283410425566,104.8,851.0,78.5,521.0,204.00542948106,2203.616134028176,3459.0,198.0,801.0476167651725,13.602953733192908,97.02837072,65.56,169.51929287649548,37.21415967965999,113.5028480619662,4445.879165899418,38.569848,66.80372942389761,2038.0,9.7,43.219464529794,11.0,206.001
1923-05-31,1411.5621272015665,17.691012452169197,106.69323263450336,929.999,186.33909880593365,103.0,1865.3938459832327,399.9684294162309,423.0,18.3,38.19466842769411,326.43127149998645,2002.0,150.44,66.0,975.0,11.5,13.8156365201484,191.4271376678348,350.7771934278118,10.2,265.41211756678103,104.8,969.0,78.5,504.53222625000006,208.76515234924207,2400.0,3538.0,203.0,853.74,9.080466244415604,171.2,65.56,129.6714683603418,36.97908489228349,107.34984001809076,4552.0,33.8,66.93772775704568,2018.7001400000004,11.8,95.27933465895272,11.0,202.66103552
1923-06-30,1344.5033910697211,11.22043221902378,107.43588000606182,890.0,45.46604689150507,95.9885149449977,1874.3154181283196,282.5940762244146,399.5822694872107,24.807231020626286,38.0453350742601,295.0841988950665,1940.2809748303296,143.50985802196038,66.0,975.0,11.5,20.823973915084643,289.69932142176384,208.95553084832773,10.2,301.3,104.098888,1013.2517250047327,78.5,443.8868585433626,165.85746318070204,2369.7896775,3538.0,199.6017378885861,935.29,9.004008718637625,169.68107415999998,65.56,79.34312383152803,18.367353523876595,99.35001763706248,4410.761946348421,33.8,75.0,1997.199977673455,11.8,112.80344513995684,11.0,181.5
1923-07-31,1245.9980007296144,13.159820251653116,106.8308986140109,792.6725287678437,124.12625614635432,70.59336864966693,1659.317575309607,213.5506975448309,369.5034368922823,18.3,37.749943814702405,262.5462568619172,1866.031259725162,141.53,67.0,949.999,11.5,23.705175781231468,360.0,86.17457172318298,10.2,301.3,103.3077364512,883.4941579734531,78.5,354.7669556325788,164.7829011011042,2300.0,3538.0,210.0,861.4834617027905,8.893619571747127,5.743934293356931,65.56,55.84779997566737,0.556883784082,91.814246384147,3806.867500114982,33.8,40.879637040000006,1773.5934677413345,9.7,27.536096171462297,11.0,181.5
1923-08-31,1197.7841951256305,12.033796615523617,106.00830069468304,645.2163230288825,29.209123273850167,47.53224367889852,1410.911364534369,159.9395031233859,340.19325150417933,18.3,37.457151063948245,230.4,1849.6566845204848,121.727257583227,67.0,740.5070555538796,11.5,24.123784104473867,350.1324807428697,70.36128707112657,10.2,296.9961429060967,102.60627692069636,702.4650490572371,78.5,199.59295594315083,163.50630413624927,2150.0,3507.791847437702,210.0,773.2864904357572,8.791076138084883,4.8,64.05399576,37.0,0.556883784082,84.79394108796608,3567.4148823072383,33.8,20.0,1632.4340752136636,9.7,0.57,11.0,181.5
